0.8191	0.8191	0.0000	0.0000	0.0000	0.0000
0.2049	0.2049	0.0328	0.0446	0.2204	0.0087
0.6722	0.6682	0.0679	0.0087	0.1077	0.0019
0.7717	0.7720	0.0092	0.0013	0.0227	0.0005
0.8130	0.8128	0.0023	0.0004	0.0052	0.0001
0.8224	0.8232	0.0007	0.0001	0.0020	0.0000
0.8165	0.8161	0.0001	0.0000	0.0004	0.0000
0.8200	0.8200	0.0001	0.0000	0.0001	0.0000
0.8189	0.8186	0.0000	0.0000	0.0000	0.0000
0.8196	0.8200	0.0000	0.0000	0.0000	0.0000
