0.6230	0.6230	0.0000	0.0000	0.0000	0.0000
0.0984	0.0984	0.0444	0.0185	0.4161	0.0236
0.6885	0.6557	0.2391	0.0031	0.3920	0.0072
0.6721	0.6885	0.0292	0.0012	0.0972	0.0018
0.6557	0.6721	0.0028	0.0002	0.0201	0.0003
0.6066	0.6066	0.0047	0.0001	0.0040	0.0001
0.6230	0.6066	0.0010	0.0000	0.0008	0.0000
0.6230	0.6721	0.0002	0.0000	0.0003	0.0000
0.6230	0.6230	0.0000	0.0000	0.0001	0.0000
0.6230	0.6393	0.0000	0.0000	0.0000	0.0000
