0.6433	0.6433	0.0000	0.0000	0.0000	0.0000
0.2079	0.2079	3.2342	0.1498	0.4997	0.0516
0.4398	0.4442	1.3571	0.0326	0.4058	0.0196
0.5514	0.6039	0.4509	0.0087	0.0905	0.0045
0.6411	0.6411	0.1341	0.0020	0.0252	0.0010
0.6433	0.6455	0.0315	0.0005	0.0058	0.0002
0.6411	0.6455	0.0079	0.0001	0.0016	0.0001
0.6455	0.6477	0.0019	0.0000	0.0004	0.0000
0.6433	0.6455	0.0006	0.0000	0.0001	0.0000
0.6455	0.6455	0.0001	0.0000	0.0000	0.0000
