0.6538	0.6538	0.0000	0.0000	0.0000	0.0000
0.0775	0.0775	0.0023	0.0011	0.2544	0.0077
0.5253	0.5253	0.0014	0.0003	0.0546	0.0009
0.6130	0.6130	0.0004	0.0001	0.0103	0.0000
0.6465	0.6459	0.0001	0.0001	0.0029	0.0000
0.6487	0.6497	0.0000	0.0001	0.0011	0.0000
0.6509	0.6525	0.0000	0.0000	0.0002	0.0000
0.6525	0.6538	0.0000	0.0000	0.0001	0.0000
0.6535	0.6551	0.0000	0.0000	0.0000	0.0000
0.6525	0.6541	0.0000	0.0000	0.0000	0.0000
