0.7213	0.7213	0.0000	0.0000	0.0000	0.0000
0.1475	0.1475	0.0149	0.0261	0.4194	0.0043
0.7377	0.7869	0.0089	0.0075	0.2338	0.0005
0.8689	0.8525	0.0030	0.0033	0.0488	0.0000
0.7377	0.7869	0.0012	0.0010	0.0180	0.0000
0.7377	0.7377	0.0002	0.0003	0.0079	0.0000
0.7377	0.7213	0.0001	0.0002	0.0032	0.0000
0.7541	0.7377	0.0001	0.0000	0.0012	0.0000
0.7541	0.7049	0.0000	0.0000	0.0002	0.0000
0.7541	0.7213	0.0000	0.0000	0.0001	0.0000
