0.7786	0.7786	0.0000	0.0000	0.0000	0.0000
0.1300	0.1300	0.0045	0.0025	0.2053	0.0094
0.3739	0.3654	0.0026	0.0006	0.0506	0.0008
0.6763	0.6774	0.0010	0.0002	0.0114	0.0002
0.7397	0.7401	0.0003	0.0001	0.0075	0.0000
0.7739	0.7743	0.0001	0.0001	0.0010	0.0000
0.7821	0.7837	0.0000	0.0000	0.0003	0.0000
0.7735	0.7751	0.0000	0.0000	0.0001	0.0000
0.7770	0.7786	0.0000	0.0000	0.0000	0.0000
0.7778	0.7794	0.0000	0.0000	0.0000	0.0000
