0.5293	0.5293	0.0000	0.0000	0.0000	0.0000
0.1931	0.1931	3.0932	0.3121	2.6422	2.1541
0.4092	0.4025	1.6588	0.0937	0.9270	0.9045
0.5082	0.5053	0.5252	0.0237	0.2746	0.0271
0.5283	0.5235	0.1696	0.0095	0.0770	0.0000
0.5168	0.5178	0.0508	0.0021	0.0277	0.0000
0.5245	0.5274	0.0164	0.0005	0.0055	0.0000
0.5293	0.5283	0.0062	0.0000	0.0015	0.0000
0.5293	0.5283	0.0031	0.0000	0.0003	0.0000
0.5293	0.5264	0.0023	0.0000	0.0000	0.0000
